time,train_id,event,location,reason
2025-09-06 14:10:53,T3-YPR-ASK,FREE_BLOCK_REAR,TK-ASK-B36,
2025-09-06 14:10:53,T2-UBL-ASK,EXIT_BLOCK_FRONT,DVG-RRB-B75,
2025-09-06 14:10:53,T2-UBL-ASK,HOLD,before DVG-RRB-B76,Waiting at Yellow Signal
2025-09-06 14:10:53,T4-DVG-SBC,FREE_BLOCK_REAR,DVG-RRB-B77,
2025-09-06 14:10:53,T2-UBL-ASK,SIGNAL_UPDATE,for DVG-RRB-B76,Block ahead cleared
2025-09-06 14:10:53,T2-UBL-ASK,RESUME_CHECK,at block 75,Re-evaluating signal
2025-09-06 14:10:53,T2-UBL-ASK,RELEASE,from before DVG-RRB-B76,Waited 2s
2025-09-06 14:10:53,T2-UBL-ASK,ENTER_BLOCK,DVG-RRB-B76,"Signal:green, Speed:0.0km/h, Time:54s"
2025-09-06 14:10:53,T4-DVG-SBC,EXIT_BLOCK_FRONT,DVG-RRB-B78,
2025-09-06 14:10:53,T4-DVG-SBC,ENTER_BLOCK,DVG-RRB-B79,"Signal:green, Speed:70.0km/h, Time:38s"
2025-09-06 14:10:53,T3-YPR-ASK,EXIT_BLOCK_FRONT,TK-ASK-B37,
2025-09-06 14:10:53,T3-YPR-ASK,ENTER_BLOCK,TK-ASK-B38,"Signal:green, Speed:90.0km/h, Time:30s"
2025-09-06 14:10:53,T3-YPR-ASK,FREE_BLOCK_REAR,TK-ASK-B37,
2025-09-06 14:10:53,T2-UBL-ASK,FREE_BLOCK_REAR,DVG-RRB-B75,
2025-09-06 14:10:53,T4-DVG-SBC,FREE_BLOCK_REAR,DVG-RRB-B78,
2025-09-06 14:10:53,T4-DVG-SBC,EXIT_BLOCK_FRONT,DVG-RRB-B79,
2025-09-06 14:10:53,T3-YPR-ASK,EXIT_BLOCK_FRONT,TK-ASK-B38,
2025-09-06 14:10:53,T4-DVG-SBC,ENTER_BLOCK,DVG-RRB-B80,"Signal:green, Speed:70.0km/h, Time:38s"
2025-09-06 14:10:53,T3-YPR-ASK,ENTER_BLOCK,TK-ASK-B39,"Signal:green, Speed:90.0km/h, Time:30s"
2025-09-06 14:10:53,T3-YPR-ASK,FREE_BLOCK_REAR,TK-ASK-B38,
2025-09-06 14:10:53,T2-UBL-ASK,EXIT_BLOCK_FRONT,DVG-RRB-B76,
2025-09-06 14:10:53,T2-UBL-ASK,ENTER_BLOCK,DVG-RRB-B77,"Signal:green, Speed:98.2km/h, Time:26s"
2025-09-06 14:10:53,T2-UBL-ASK,FREE_BLOCK_REAR,DVG-RRB-B76,
2025-09-06 14:10:53,T3-YPR-ASK,EXIT_BLOCK_FRONT,TK-ASK-B39,
2025-09-06 14:10:53,T3-YPR-ASK,ENTER_BLOCK,TK-ASK-B40,"Signal:green, Speed:90.0km/h, Time:30s"
2025-09-06 14:10:53,T4-DVG-SBC,FREE_BLOCK_REAR,DVG-RRB-B79,
2025-09-06 14:10:53,T4-DVG-SBC,EXIT_BLOCK_FRONT,DVG-RRB-B80,
2025-09-06 14:10:53,T4-DVG-SBC,ENTER_BLOCK,DVG-RRB-B81,"Signal:green, Speed:70.0km/h, Time:38s"
2025-09-06 14:10:53,T2-UBL-ASK,EXIT_BLOCK_FRONT,DVG-RRB-B77,
2025-09-06 14:10:53,T2-UBL-ASK,ENTER_BLOCK,DVG-RRB-B78,"Signal:green, Speed:100.0km/h, Time:26s"
2025-09-06 14:10:53,T3-YPR-ASK,FREE_BLOCK_REAR,TK-ASK-B39,
2025-09-06 14:10:53,T2-UBL-ASK,FREE_BLOCK_REAR,DVG-RRB-B77,
2025-09-06 14:10:53,T3-YPR-ASK,EXIT_BLOCK_FRONT,TK-ASK-B40,
2025-09-06 14:10:53,T3-YPR-ASK,ENTER_BLOCK,TK-ASK-B41,"Signal:green, Speed:90.0km/h, Time:30s"
2025-09-06 14:10:53,T2-UBL-ASK,EXIT_BLOCK_FRONT,DVG-RRB-B78,
2025-09-06 14:10:53,T2-UBL-ASK,ENTER_BLOCK,DVG-RRB-B79,"Signal:yellow, Speed:100.0km/h, Time:44s"
2025-09-06 14:10:53,T3-YPR-ASK,FREE_BLOCK_REAR,TK-ASK-B40,
2025-09-06 14:10:53,T4-DVG-SBC,FREE_BLOCK_REAR,DVG-RRB-B80,
2025-09-06 14:10:53,T2-UBL-ASK,FREE_BLOCK_REAR,DVG-RRB-B78,
2025-09-06 14:10:53,T4-DVG-SBC,EXIT_BLOCK_FRONT,DVG-RRB-B81,
2025-09-06 14:10:53,T4-DVG-SBC,ENTER_BLOCK,DVG-RRB-B82,"Signal:green, Speed:70.0km/h, Time:38s"
2025-09-06 14:10:53,T3-YPR-ASK,EXIT_BLOCK_FRONT,TK-ASK-B41,
2025-09-06 14:10:53,T3-YPR-ASK,ENTER_BLOCK,TK-ASK-B42,"Signal:green, Speed:90.0km/h, Time:30s"
2025-09-06 14:10:53,T3-YPR-ASK,FREE_BLOCK_REAR,TK-ASK-B41,
2025-09-06 14:10:53,T2-UBL-ASK,EXIT_BLOCK_FRONT,DVG-RRB-B79,
2025-09-06 14:10:53,T2-UBL-ASK,HOLD,before DVG-RRB-B80,Waiting at Yellow Signal
2025-09-06 14:10:53,T4-DVG-SBC,FREE_BLOCK_REAR,DVG-RRB-B81,
2025-09-06 14:10:53,T2-UBL-ASK,SIGNAL_UPDATE,for DVG-RRB-B80,Block ahead cleared
2025-09-06 14:10:53,T2-UBL-ASK,RESUME_CHECK,at block 79,Re-evaluating signal
2025-09-06 14:10:53,T2-UBL-ASK,RELEASE,from before DVG-RRB-B80,Waited 2s
2025-09-06 14:10:53,T2-UBL-ASK,ENTER_BLOCK,DVG-RRB-B80,"Signal:green, Speed:0.0km/h, Time:54s"
2025-09-06 14:10:53,T4-DVG-SBC,EXIT_BLOCK_FRONT,DVG-RRB-B82,
2025-09-06 14:10:53,T4-DVG-SBC,ENTER_BLOCK,DVG-RRB-B83,"Signal:green, Speed:70.0km/h, Time:38s"
2025-09-06 14:10:53,T3-YPR-ASK,EXIT_BLOCK_FRONT,TK-ASK-B42,
2025-09-06 14:10:53,T3-YPR-ASK,ENTER_BLOCK,TK-ASK-B43,"Signal:green, Speed:90.0km/h, Time:30s"
2025-09-06 14:10:53,T3-YPR-ASK,FREE_BLOCK_REAR,TK-ASK-B42,
2025-09-06 14:10:53,T2-UBL-ASK,FREE_BLOCK_REAR,DVG-RRB-B79,
2025-09-06 14:10:53,T4-DVG-SBC,FREE_BLOCK_REAR,DVG-RRB-B82,
2025-09-06 14:10:53,T3-YPR-ASK,EXIT_BLOCK_FRONT,TK-ASK-B43,
2025-09-06 14:10:53,T3-YPR-ASK,ENTER_BLOCK,TK-ASK-B44,"Signal:green, Speed:90.0km/h, Time:30s"
2025-09-06 14:10:53,T4-DVG-SBC,EXIT_BLOCK_FRONT,DVG-RRB-B83,
2025-09-06 14:10:53,T4-DVG-SBC,ENTER_BLOCK,DVG-RRB-B84,"Signal:green, Speed:70.0km/h, Time:38s"
2025-09-06 14:10:53,T3-YPR-ASK,FREE_BLOCK_REAR,TK-ASK-B43,
2025-09-06 14:10:53,T2-UBL-ASK,EXIT_BLOCK_FRONT,DVG-RRB-B80,
2025-09-06 14:10:53,T2-UBL-ASK,ENTER_BLOCK,DVG-RRB-B81,"Signal:green, Speed:98.2km/h, Time:26s"
2025-09-06 14:10:53,T2-UBL-ASK,FREE_BLOCK_REAR,DVG-RRB-B80,
2025-09-06 14:10:53,T3-YPR-ASK,EXIT_BLOCK_FRONT,TK-ASK-B44,
2025-09-06 14:10:53,T3-YPR-ASK,ENTER_BLOCK,TK-ASK-B45,"Signal:green, Speed:90.0km/h, Time:30s"
2025-09-06 14:10:53,T4-DVG-SBC,FREE_BLOCK_REAR,DVG-RRB-B83,
2025-09-06 14:10:53,T4-DVG-SBC,EXIT_BLOCK_FRONT,DVG-RRB-B84,
2025-09-06 14:10:53,T3-YPR-ASK,FREE_BLOCK_REAR,TK-ASK-B44,
2025-09-06 14:10:53,T4-DVG-SBC,ENTER_BLOCK,DVG-RRB-B85,"Signal:green, Speed:70.0km/h, Time:38s"
2025-09-06 14:10:53,T2-UBL-ASK,EXIT_BLOCK_FRONT,DVG-RRB-B81,
2025-09-06 14:10:53,T2-UBL-ASK,ENTER_BLOCK,DVG-RRB-B82,"Signal:green, Speed:100.0km/h, Time:26s"
2025-09-06 14:10:53,T2-UBL-ASK,FREE_BLOCK_REAR,DVG-RRB-B81,
2025-09-06 14:10:53,T3-YPR-ASK,EXIT_BLOCK_FRONT,TK-ASK-B45,
2025-09-06 14:10:53,T3-YPR-ASK,ENTER_BLOCK,TK-ASK-B46,"Signal:green, Speed:90.0km/h, Time:30s"
2025-09-06 14:10:53,T2-UBL-ASK,EXIT_BLOCK_FRONT,DVG-RRB-B82,
2025-09-06 14:10:53,T2-UBL-ASK,ENTER_BLOCK,DVG-RRB-B83,"Signal:yellow, Speed:100.0km/h, Time:44s"
2025-09-06 14:10:53,T3-YPR-ASK,FREE_BLOCK_REAR,TK-ASK-B45,
2025-09-06 14:10:53,T4-DVG-SBC,FREE_BLOCK_REAR,DVG-RRB-B84,
2025-09-06 14:10:53,T2-UBL-ASK,FREE_BLOCK_REAR,DVG-RRB-B82,
2025-09-06 14:10:53,T4-DVG-SBC,EXIT_BLOCK_FRONT,DVG-RRB-B85,
2025-09-06 14:10:53,T4-DVG-SBC,ENTER_BLOCK,DVG-RRB-B86,"Signal:green, Speed:70.0km/h, Time:38s"
2025-09-06 14:10:53,T3-YPR-ASK,EXIT_BLOCK_FRONT,TK-ASK-B46,
2025-09-06 14:10:53,T3-YPR-ASK,ENTER_BLOCK,TK-ASK-B47,"Signal:green, Speed:90.0km/h, Time:30s"
2025-09-06 14:10:53,T3-YPR-ASK,FREE_BLOCK_REAR,TK-ASK-B46,
2025-09-06 14:10:53,T2-UBL-ASK,EXIT_BLOCK_FRONT,DVG-RRB-B83,
2025-09-06 14:10:53,T2-UBL-ASK,HOLD,before DVG-RRB-B84,Waiting at Yellow Signal
2025-09-06 14:10:53,T4-DVG-SBC,FREE_BLOCK_REAR,DVG-RRB-B85,
2025-09-06 14:10:53,T2-UBL-ASK,SIGNAL_UPDATE,for DVG-RRB-B84,Block ahead cleared
2025-09-06 14:10:53,T2-UBL-ASK,RESUME_CHECK,at block 83,Re-evaluating signal
2025-09-06 14:10:53,T2-UBL-ASK,RELEASE,from before DVG-RRB-B84,Waited 2s
2025-09-06 14:10:53,T2-UBL-ASK,ENTER_BLOCK,DVG-RRB-B84,"Signal:green, Speed:0.0km/h, Time:54s"
2025-09-06 14:10:53,T4-DVG-SBC,EXIT_BLOCK_FRONT,DVG-RRB-B86,
2025-09-06 14:10:53,T4-DVG-SBC,ENTER_BLOCK,DVG-RRB-B87,"Signal:green, Speed:70.0km/h, Time:38s"
2025-09-06 14:10:53,T3-YPR-ASK,EXIT_BLOCK_FRONT,TK-ASK-B47,
2025-09-06 14:10:53,T3-YPR-ASK,ENTER_BLOCK,TK-ASK-B48,"Signal:green, Speed:90.0km/h, Time:30s"
2025-09-06 14:10:53,T3-YPR-ASK,FREE_BLOCK_REAR,TK-ASK-B47,
2025-09-06 14:10:53,T2-UBL-ASK,FREE_BLOCK_REAR,DVG-RRB-B83,
2025-09-06 14:10:53,T3-YPR-ASK,EXIT_BLOCK_FRONT,TK-ASK-B48,
2025-09-06 14:10:53,T3-YPR-ASK,ENTER_BLOCK,TK-ASK-B49,"Signal:green, Speed:90.0km/h, Time:30s"
2025-09-06 14:10:53,T4-DVG-SBC,FREE_BLOCK_REAR,DVG-RRB-B86,
2025-09-06 14:10:53,T4-DVG-SBC,EXIT_BLOCK_FRONT,DVG-RRB-B87,
2025-09-06 14:10:53,T4-DVG-SBC,ENTER_BLOCK,DVG-RRB-B88,"Signal:green, Speed:70.0km/h, Time:38s"
2025-09-06 14:10:53,T3-YPR-ASK,FREE_BLOCK_REAR,TK-ASK-B48,
2025-09-06 14:10:53,T2-UBL-ASK,EXIT_BLOCK_FRONT,DVG-RRB-B84,
2025-09-06 14:10:53,T2-UBL-ASK,ENTER_BLOCK,DVG-RRB-B85,"Signal:green, Speed:98.2km/h, Time:26s"
2025-09-06 14:10:53,T2-UBL-ASK,FREE_BLOCK_REAR,DVG-RRB-B84,
2025-09-06 14:10:53,T3-YPR-ASK,EXIT_BLOCK_FRONT,TK-ASK-B49,
2025-09-06 14:10:53,T3-YPR-ASK,ENTER_BLOCK,TK-ASK-B50,"Signal:green, Speed:90.0km/h, Time:30s"
2025-09-06 14:10:53,T4-DVG-SBC,FREE_BLOCK_REAR,DVG-RRB-B87,
2025-09-06 14:10:53,T3-YPR-ASK,FREE_BLOCK_REAR,TK-ASK-B49,
2025-09-06 14:10:53,T4-DVG-SBC,EXIT_BLOCK_FRONT,DVG-RRB-B88,
2025-09-06 14:10:53,T4-DVG-SBC,ENTER_BLOCK,DVG-RRB-B89,"Signal:green, Speed:70.0km/h, Time:38s"
2025-09-06 14:10:53,T2-UBL-ASK,EXIT_BLOCK_FRONT,DVG-RRB-B85,
2025-09-06 14:10:53,T2-UBL-ASK,ENTER_BLOCK,DVG-RRB-B86,"Signal:green, Speed:100.0km/h, Time:26s"
2025-09-06 14:10:53,T2-UBL-ASK,FREE_BLOCK_REAR,DVG-RRB-B85,
2025-09-06 14:10:53,T3-YPR-ASK,EXIT_BLOCK_FRONT,TK-ASK-B50,
2025-09-06 14:10:53,T3-YPR-ASK,ENTER_BLOCK,TK-ASK-B51,"Signal:green, Speed:90.0km/h, Time:30s"
2025-09-06 14:10:53,T2-UBL-ASK,EXIT_BLOCK_FRONT,DVG-RRB-B86,
2025-09-06 14:10:53,T2-UBL-ASK,ENTER_BLOCK,DVG-RRB-B87,"Signal:yellow, Speed:100.0km/h, Time:44s"
2025-09-06 14:10:53,T3-YPR-ASK,FREE_BLOCK_REAR,TK-ASK-B50,
2025-09-06 14:10:53,T4-DVG-SBC,FREE_BLOCK_REAR,DVG-RRB-B88,
2025-09-06 14:10:53,T2-UBL-ASK,FREE_BLOCK_REAR,DVG-RRB-B86,
2025-09-06 14:10:53,T4-DVG-SBC,EXIT_BLOCK_FRONT,DVG-RRB-B89,
2025-09-06 14:10:53,T4-DVG-SBC,ENTER_BLOCK,DVG-RRB-B90,"Signal:green, Speed:70.0km/h, Time:38s"
2025-09-06 14:10:53,T3-YPR-ASK,EXIT_BLOCK_FRONT,TK-ASK-B51,
2025-09-06 14:10:53,T3-YPR-ASK,ENTER_BLOCK,TK-ASK-B52,"Signal:green, Speed:90.0km/h, Time:30s"
2025-09-06 14:10:53,T3-YPR-ASK,FREE_BLOCK_REAR,TK-ASK-B51,
2025-09-06 14:10:53,T2-UBL-ASK,EXIT_BLOCK_FRONT,DVG-RRB-B87,
2025-09-06 14:10:53,T2-UBL-ASK,HOLD,before DVG-RRB-B88,Waiting at Yellow Signal
2025-09-06 14:10:53,T4-DVG-SBC,FREE_BLOCK_REAR,DVG-RRB-B89,
2025-09-06 14:10:53,T2-UBL-ASK,SIGNAL_UPDATE,for DVG-RRB-B88,Block ahead cleared
2025-09-06 14:10:53,T2-UBL-ASK,RESUME_CHECK,at block 87,Re-evaluating signal
2025-09-06 14:10:53,T2-UBL-ASK,RELEASE,from before DVG-RRB-B88,Waited 2s
2025-09-06 14:10:53,T2-UBL-ASK,ENTER_BLOCK,DVG-RRB-B88,"Signal:green, Speed:0.0km/h, Time:54s"
2025-09-06 14:10:53,T4-DVG-SBC,EXIT_BLOCK_FRONT,DVG-RRB-B90,
2025-09-06 14:10:53,T4-DVG-SBC,ENTER_BLOCK,DVG-RRB-B91,"Signal:green, Speed:70.0km/h, Time:38s"
2025-09-06 14:10:53,T3-YPR-ASK,EXIT_BLOCK_FRONT,TK-ASK-B52,
2025-09-06 14:10:53,T3-YPR-ASK,ENTER_BLOCK,TK-ASK-B53,"Signal:green, Speed:90.0km/h, Time:30s"
2025-09-06 14:10:53,T3-YPR-ASK,FREE_BLOCK_REAR,TK-ASK-B52,
2025-09-06 14:10:53,T2-UBL-ASK,FREE_BLOCK_REAR,DVG-RRB-B87,
2025-09-06 14:10:53,T3-YPR-ASK,EXIT_BLOCK_FRONT,TK-ASK-B53,
2025-09-06 14:10:53,T3-YPR-ASK,ENTER_BLOCK,TK-ASK-B54,"Signal:green, Speed:90.0km/h, Time:30s"
2025-09-06 14:10:53,T4-DVG-SBC,FREE_BLOCK_REAR,DVG-RRB-B90,
2025-09-06 14:10:53,T4-DVG-SBC,EXIT_BLOCK_FRONT,DVG-RRB-B91,
2025-09-06 14:10:53,T4-DVG-SBC,ENTER_BLOCK,DVG-RRB-B92,"Signal:green, Speed:70.0km/h, Time:38s"
2025-09-06 14:10:53,T3-YPR-ASK,FREE_BLOCK_REAR,TK-ASK-B53,
2025-09-06 14:10:53,T2-UBL-ASK,EXIT_BLOCK_FRONT,DVG-RRB-B88,
2025-09-06 14:10:53,T2-UBL-ASK,ENTER_BLOCK,DVG-RRB-B89,"Signal:green, Speed:98.2km/h, Time:26s"
2025-09-06 14:10:53,T3-YPR-ASK,EXIT_BLOCK_FRONT,TK-ASK-B54,
2025-09-06 14:10:53,T2-UBL-ASK,FREE_BLOCK_REAR,DVG-RRB-B88,
2025-09-06 14:10:53,T3-YPR-ASK,ENTER_BLOCK,TK-ASK-B55,"Signal:green, Speed:90.0km/h, Time:30s"
2025-09-06 14:10:53,T3-YPR-ASK,FREE_BLOCK_REAR,TK-ASK-B54,
2025-09-06 14:10:53,T4-DVG-SBC,FREE_BLOCK_REAR,DVG-RRB-B91,
2025-09-06 14:10:53,T4-DVG-SBC,EXIT_BLOCK_FRONT,DVG-RRB-B92,
2025-09-06 14:10:53,T4-DVG-SBC,ENTER_BLOCK,DVG-RRB-B93,"Signal:green, Speed:70.0km/h, Time:38s"
2025-09-06 14:10:53,T2-UBL-ASK,EXIT_BLOCK_FRONT,DVG-RRB-B89,
2025-09-06 14:10:53,T2-UBL-ASK,ENTER_BLOCK,DVG-RRB-B90,"Signal:green, Speed:100.0km/h, Time:26s"
2025-09-06 14:10:53,T2-UBL-ASK,FREE_BLOCK_REAR,DVG-RRB-B89,
2025-09-06 14:10:53,T3-YPR-ASK,EXIT_BLOCK_FRONT,TK-ASK-B55,
2025-09-06 14:10:53,T3-YPR-ASK,ENTER_BLOCK,TK-ASK-B56,"Signal:green, Speed:90.0km/h, Time:30s"
2025-09-06 14:10:53,T3-YPR-ASK,FREE_BLOCK_REAR,TK-ASK-B55,
2025-09-06 14:10:53,T2-UBL-ASK,EXIT_BLOCK_FRONT,DVG-RRB-B90,
2025-09-06 14:10:53,T2-UBL-ASK,ENTER_BLOCK,DVG-RRB-B91,"Signal:yellow, Speed:100.0km/h, Time:44s"
2025-09-06 14:10:53,T4-DVG-SBC,FREE_BLOCK_REAR,DVG-RRB-B92,
2025-09-06 14:10:53,T2-UBL-ASK,FREE_BLOCK_REAR,DVG-RRB-B90,
2025-09-06 14:10:53,T4-DVG-SBC,EXIT_BLOCK_FRONT,DVG-RRB-B93,
2025-09-06 14:10:53,T4-DVG-SBC,ENTER_BLOCK,DVG-RRB-B94,"Signal:green, Speed:70.0km/h, Time:38s"
2025-09-06 14:10:53,T3-YPR-ASK,EXIT_BLOCK_FRONT,TK-ASK-B56,
2025-09-06 14:10:53,T3-YPR-ASK,ENTER_BLOCK,TK-ASK-B57,"Signal:green, Speed:90.0km/h, Time:30s"
2025-09-06 14:10:53,T3-YPR-ASK,FREE_BLOCK_REAR,TK-ASK-B56,
2025-09-06 14:10:53,T2-UBL-ASK,EXIT_BLOCK_FRONT,DVG-RRB-B91,
2025-09-06 14:10:53,T2-UBL-ASK,HOLD,before DVG-RRB-B92,Waiting at Yellow Signal
2025-09-06 14:10:53,T4-DVG-SBC,FREE_BLOCK_REAR,DVG-RRB-B93,
2025-09-06 14:10:53,T2-UBL-ASK,SIGNAL_UPDATE,for DVG-RRB-B92,Block ahead cleared
2025-09-06 14:10:53,T2-UBL-ASK,RESUME_CHECK,at block 91,Re-evaluating signal
2025-09-06 14:10:53,T2-UBL-ASK,RELEASE,from before DVG-RRB-B92,Waited 2s
2025-09-06 14:10:53,T2-UBL-ASK,ENTER_BLOCK,DVG-RRB-B92,"Signal:green, Speed:0.0km/h, Time:54s"
2025-09-06 14:10:53,T4-DVG-SBC,EXIT_BLOCK_FRONT,DVG-RRB-B94,
2025-09-06 14:10:53,T3-YPR-ASK,EXIT_BLOCK_FRONT,TK-ASK-B57,
2025-09-06 14:10:53,T4-DVG-SBC,ENTER_BLOCK,DVG-RRB-B95,"Signal:green, Speed:70.0km/h, Time:38s"
2025-09-06 14:10:53,T3-YPR-ASK,ENTER_BLOCK,TK-ASK-B58,"Signal:green, Speed:90.0km/h, Time:30s"
2025-09-06 14:10:53,T3-YPR-ASK,FREE_BLOCK_REAR,TK-ASK-B57,
2025-09-06 14:10:53,T2-UBL-ASK,FREE_BLOCK_REAR,DVG-RRB-B91,
2025-09-06 14:10:53,T3-YPR-ASK,EXIT_BLOCK_FRONT,TK-ASK-B58,
2025-09-06 14:10:53,T3-YPR-ASK,ENTER_BLOCK,TK-ASK-B59,"Signal:green, Speed:90.0km/h, Time:30s"
2025-09-06 14:10:53,T4-DVG-SBC,FREE_BLOCK_REAR,DVG-RRB-B94,
2025-09-06 14:10:53,T4-DVG-SBC,EXIT_BLOCK_FRONT,DVG-RRB-B95,
2025-09-06 14:10:53,T4-DVG-SBC,ENTER_BLOCK,DVG-RRB-B96,"Signal:green, Speed:70.0km/h, Time:38s"
2025-09-06 14:10:53,T3-YPR-ASK,FREE_BLOCK_REAR,TK-ASK-B58,
2025-09-06 14:10:53,T2-UBL-ASK,EXIT_BLOCK_FRONT,DVG-RRB-B92,
2025-09-06 14:10:53,T2-UBL-ASK,ENTER_BLOCK,DVG-RRB-B93,"Signal:green, Speed:98.2km/h, Time:26s"
2025-09-06 14:10:53,T3-YPR-ASK,EXIT_BLOCK_FRONT,TK-ASK-B59,
2025-09-06 14:10:53,T3-YPR-ASK,ENTER_BLOCK,TK-ASK-B60,"Signal:green, Speed:90.0km/h, Time:30s"
2025-09-06 14:10:53,T2-UBL-ASK,FREE_BLOCK_REAR,DVG-RRB-B92,
2025-09-06 14:10:53,T3-YPR-ASK,FREE_BLOCK_REAR,TK-ASK-B59,
2025-09-06 14:10:53,T4-DVG-SBC,FREE_BLOCK_REAR,DVG-RRB-B95,
2025-09-06 14:10:53,T4-DVG-SBC,EXIT_BLOCK_FRONT,DVG-RRB-B96,
2025-09-06 14:10:53,T4-DVG-SBC,ENTER_BLOCK,DVG-RRB-B97,"Signal:green, Speed:70.0km/h, Time:38s"
2025-09-06 14:10:53,T2-UBL-ASK,EXIT_BLOCK_FRONT,DVG-RRB-B93,
2025-09-06 14:10:53,T2-UBL-ASK,ENTER_BLOCK,DVG-RRB-B94,"Signal:green, Speed:100.0km/h, Time:26s"
2025-09-06 14:10:53,T2-UBL-ASK,FREE_BLOCK_REAR,DVG-RRB-B93,
2025-09-06 14:10:53,T3-YPR-ASK,EXIT_BLOCK_FRONT,TK-ASK-B60,
2025-09-06 14:10:53,T3-YPR-ASK,ENTER_BLOCK,TK-ASK-B61,"Signal:green, Speed:90.0km/h, Time:30s"
2025-09-06 14:10:53,T3-YPR-ASK,FREE_BLOCK_REAR,TK-ASK-B60,
2025-09-06 14:10:53,T2-UBL-ASK,EXIT_BLOCK_FRONT,DVG-RRB-B94,
2025-09-06 14:10:53,T2-UBL-ASK,ENTER_BLOCK,DVG-RRB-B95,"Signal:yellow, Speed:100.0km/h, Time:44s"
2025-09-06 14:10:53,T4-DVG-SBC,FREE_BLOCK_REAR,DVG-RRB-B96,
2025-09-06 14:10:53,T2-UBL-ASK,FREE_BLOCK_REAR,DVG-RRB-B94,
2025-09-06 14:10:53,T4-DVG-SBC,EXIT_BLOCK_FRONT,DVG-RRB-B97,
2025-09-06 14:10:53,T4-DVG-SBC,ENTER_BLOCK,DVG-RRB-B98,"Signal:green, Speed:70.0km/h, Time:38s"
2025-09-06 14:10:53,T3-YPR-ASK,EXIT_BLOCK_FRONT,TK-ASK-B61,
2025-09-06 14:10:53,T3-YPR-ASK,ENTER_BLOCK,TK-ASK-B62,"Signal:green, Speed:90.0km/h, Time:30s"
2025-09-06 14:10:53,T3-YPR-ASK,FREE_BLOCK_REAR,TK-ASK-B61,
2025-09-06 14:10:53,T2-UBL-ASK,EXIT_BLOCK_FRONT,DVG-RRB-B95,
2025-09-06 14:10:53,T2-UBL-ASK,HOLD,before DVG-RRB-B96,Waiting at Yellow Signal
2025-09-06 14:10:53,T4-DVG-SBC,FREE_BLOCK_REAR,DVG-RRB-B97,
2025-09-06 14:10:53,T2-UBL-ASK,SIGNAL_UPDATE,for DVG-RRB-B96,Block ahead cleared
2025-09-06 14:10:53,T2-UBL-ASK,RESUME_CHECK,at block 95,Re-evaluating signal
2025-09-06 14:10:53,T2-UBL-ASK,RELEASE,from before DVG-RRB-B96,Waited 2s
2025-09-06 14:10:53,T2-UBL-ASK,ENTER_BLOCK,DVG-RRB-B96,"Signal:green, Speed:0.0km/h, Time:54s"
2025-09-06 14:10:53,T3-YPR-ASK,EXIT_BLOCK_FRONT,TK-ASK-B62,
2025-09-06 14:10:53,T3-YPR-ASK,ENTER_BLOCK,TK-ASK-B63,"Signal:green, Speed:90.0km/h, Time:30s"
2025-09-06 14:10:53,T4-DVG-SBC,EXIT_BLOCK_FRONT,DVG-RRB-B98,
2025-09-06 14:10:53,T4-DVG-SBC,ENTER_BLOCK,DVG-RRB-B99,"Signal:green, Speed:70.0km/h, Time:38s"
2025-09-06 14:10:53,T3-YPR-ASK,FREE_BLOCK_REAR,TK-ASK-B62,
2025-09-06 14:10:53,T3-YPR-ASK,EXIT_BLOCK_FRONT,TK-ASK-B63,
2025-09-06 14:10:53,T3-YPR-ASK,ENTER_BLOCK,TK-ASK-B64,"Signal:green, Speed:90.0km/h, Time:30s"
2025-09-06 14:10:53,T2-UBL-ASK,FREE_BLOCK_REAR,DVG-RRB-B95,
2025-09-06 14:10:53,T4-DVG-SBC,FREE_BLOCK_REAR,DVG-RRB-B98,
2025-09-06 14:10:53,T4-DVG-SBC,EXIT_BLOCK_FRONT,DVG-RRB-B99,
2025-09-06 14:10:53,T3-YPR-ASK,FREE_BLOCK_REAR,TK-ASK-B63,
2025-09-06 14:10:53,T4-DVG-SBC,ENTER_BLOCK,DVG-RRB-B100,"Signal:green, Speed:70.0km/h, Time:38s"
2025-09-06 14:10:53,T2-UBL-ASK,EXIT_BLOCK_FRONT,DVG-RRB-B96,
2025-09-06 14:10:53,T2-UBL-ASK,ENTER_BLOCK,DVG-RRB-B97,"Signal:green, Speed:98.2km/h, Time:26s"
2025-09-06 14:10:53,T3-YPR-ASK,EXIT_BLOCK_FRONT,TK-ASK-B64,
2025-09-06 14:10:53,T3-YPR-ASK,ENTER_BLOCK,TK-ASK-B65,"Signal:green, Speed:90.0km/h, Time:30s"
2025-09-06 14:10:53,T2-UBL-ASK,FREE_BLOCK_REAR,DVG-RRB-B96,
2025-09-06 14:10:53,T3-YPR-ASK,FREE_BLOCK_REAR,TK-ASK-B64,
2025-09-06 14:10:53,T4-DVG-SBC,FREE_BLOCK_REAR,DVG-RRB-B99,
2025-09-06 14:10:53,T4-DVG-SBC,EXIT_BLOCK_FRONT,DVG-RRB-B100,
2025-09-06 14:10:53,T4-DVG-SBC,ENTER_BLOCK,DVG-RRB-B101,"Signal:green, Speed:70.0km/h, Time:38s"
2025-09-06 14:10:53,T2-UBL-ASK,EXIT_BLOCK_FRONT,DVG-RRB-B97,
